"Suburb","Rooms","Type","Method","SellerG","Distance","Postcode","Bedroom2","Bathroom","Car","Landsize","BuildingArea","YearBuilt","CouncilArea","PredictedPrice"
"Sunshine North",3,"h","S","Barry",13.3,"3020",3,2,2,528,137,1990,"Brimbank",776220.457579581
"Sunshine North",2,"u","PI","Douglas",13.3,"3020",2,1,1,14,123,1965,"Brimbank",-249586.687365654
"Sunshine North",3,"h","SP","Calder",13.3,"3020",3,1,1,611,123,1965,"Brimbank",377247.373798614
"Sunshine North",2,"h","S","Douglas",13.3,"3020",2,1,2,588,123,1965,"Brimbank",401495.900351129
"Sunshine North",3,"h","S","Douglas",13.3,"3020",3,1,1,619,123,1965,"Brimbank",513699.048056053
"Sunshine North",3,"h","S","Barry",13.3,"3020",3,1,2,538,111,1975,"Brimbank",627265.802193306
"Sunshine North",3,"h","S","Barry",13.3,"3020",3,1,1,367.5,123,1965,"",724838.954543727
"Sunshine North",3,"h","S","Douglas",13.3,"3020",3,1,2,694,123,1965,"Brimbank",584666.624657775
"Sunshine West",3,"h","S","Barry",13.5,"3020",3,1,2,538,123,1965,"Brimbank",544357.482471765
"Sunshine West",4,"h","S","Bells",13.5,"3020",4,2,2,611,123,1960,"Brimbank",901148.984880416
"Sunshine West",3,"h","S","Bells",13.5,"3020",3,1,1,367.5,123,1965,"",629245.333562085
"Sunshine West",3,"h","S","Barry",13.5,"3020",3,1,1,367.5,123,1965,"",621075.401822723
"Sunshine West",3,"h","S","Melbourne",13.5,"3020",4,2,2,696,123,1965,"Brimbank",711722.389203179
"Sunshine West",4,"h","S","Barry",13.5,"3020",3,1,1,700,130,1950,"Brimbank",731709.102962807
"Sunshine West",3,"h","S","Douglas",13.5,"3020",3,1,2,686,123,1965,"Brimbank",480809.674658651
"Sunshine West",3,"h","S","Barry",13.5,"3020",3,1,1,836,106,1975,"Brimbank",454394.745178138
"Sunshine West",3,"h","S","Douglas",13.5,"3020",3,1,1,534,131,1970,"Brimbank",405500.34495272
"Sunshine West",2,"u","S","hockingstuart",13.5,"3020",3,1,1,367.5,123,1965,"",-142501.919779719
"Sunshine West",3,"t","SP","Barry",13.5,"3020",3,2,1,333,141,2012,"Brimbank",254458.299526272
"Surrey Hills",3,"t","S","Fletchers",11.2,"3127",3,2,2,226,123,2004,"Boroondara",1210696.3232192
"Surrey Hills",3,"h","VB","Fletchers",11.2,"3127",3,1,1,763,180,1930,"Boroondara",1298214.88886749
"Surrey Hills",4,"h","S","Jellis",11.2,"3127",4,2,2,734,272,1920,"Boroondara",1991566.5297115
"Surrey Hills",2,"u","S","Fletchers",11.2,"3127",2,1,1,156,123,1960,"Boroondara",671961.306378464
"Surrey Hills",4,"h","S","Jellis",11.2,"3127",4,2,1,494,123,1965,"Boroondara",1777427.14583984
"Surrey Hills",3,"u","S","Fletchers",11.2,"3127",3,1,2,217,110,1970,"Whitehorse",906979.164316681
"Surrey Hills",5,"h","VB","hockingstuart",11.2,"3127",5,5,2,693,123,1930,"Boroondara",2319295.51473025
"Surrey Hills",5,"h","S","Fletchers",11.2,"3127",3,2,2,677,123,1948,"Whitehorse",2028383.73450923
"Surrey Hills",4,"h","VB","Marshall",11.2,"3127",5,2,2,612,292,1970,"Whitehorse",1940565.9133264
"Surrey Hills",4,"h","PI","Jellis",11.2,"3127",4,2,3,817,123,1965,"Boroondara",1806013.81200687
"Surrey Hills",2,"u","S","Fletchers",11.2,"3127",2,1,1,96,123,1965,"Boroondara",663826.701234586
"Surrey Hills",2,"u","S","Fletchers",11.2,"3127",1,1,1,951,76,1970,"Boroondara",690749.70698288
"Surrey Hills",4,"h","PI","Jellis",11.2,"3127",4,3,4,1064,236,1969,"Whitehorse",2091456.19131318
"Surrey Hills",2,"u","VB","Noel",11.2,"3127",2,1,2,124,80,1985,"Boroondara",539057.928027714
"Surrey Hills",3,"h","SP","Jellis",11.2,"3127",3,1,2,441,128,1910,"Boroondara",1541929.77945116
"Surrey Hills",4,"h","S","Marshall",11.2,"3127",4,2,4,924,123,1920,"Boroondara",2213336.81706259
"Surrey Hills",2,"h","VB","Jellis",11.2,"3127",2,1,1,163,123,1965,"Boroondara",1156564.21176662
"Surrey Hills",4,"h","SP","Jellis",11.2,"3127",4,2,2,619,185,1930,"Boroondara",1883044.72555258
"Templestowe Lower",3,"t","S","Jellis",13.8,"3107",3,1,1,367.5,123,1965,"",762672.438636034
"Templestowe Lower",4,"h","PI","Nelson",13.8,"3107",4,2,5,671,180,1970,"Manningham",1320816.18980502
"Templestowe Lower",5,"h","S","Barry",13.8,"3107",5,2,2,666,355,1980,"Manningham",1499528.95223869
"Templestowe Lower",3,"h","S","Barry",13.8,"3107",3,2,2,751,175,1968,"Manningham",1064692.05066209
"Templestowe Lower",3,"h","S","Barry",13.8,"3107",3,1,1,367.5,123,1965,"",958586.624623788
"Templestowe Lower",3,"u","S","Barry",13.8,"3107",3,1,1,465,105,1975,"Manningham",328606.146788176
"Templestowe Lower",3,"h","S","Philip",13.8,"3107",3,2,2,875,123,1970,"Manningham",1231945.82294664
"Templestowe Lower",4,"h","PI","Barry",13.8,"3107",4,2,4,654,199,1970,"Manningham",1279308.88364319
"Templestowe Lower",3,"h","S","Jellis",13.8,"3107",3,1,1,661,123,1965,"Manningham",883760.299989111
"Templestowe Lower",3,"u","SP","Ray",13.8,"3107",3,1,1,367.5,123,1965,"",393865.386503397
"Templestowe Lower",3,"u","S","Barry",13.8,"3107",3,1,2,265,123,1980,"Manningham",397909.539221807
"Templestowe Lower",4,"h","S","Barry",13.8,"3107",4,2,2,652,145,1965,"Manningham",1234962.49034291
"Templestowe Lower",5,"h","PI","Barry",13.8,"3107",3,1,1,367.5,123,1965,"",1302733.46135964
"Thornbury",2,"u","S","Barry",6.5,"3071",3,1,1,367.5,123,1965,"",532990.024588684
"Thornbury",2,"t","S","Nelson",6.5,"3071",2,1,2,164,95,2009,"Darebin",672090.767399827
"Thornbury",4,"h","SP","Miles",6.5,"3071",4,2,1,470,153,1930,"Darebin",1569847.44031001
"Thornbury",3,"h","S","Nelson",6.5,"3071",3,1,1,294,123,1965,"Darebin",1130849.86494352
"Thornbury",1,"u","S","McGrath",6.5,"3071",1,1,1,0,40,1970,"Darebin",265953.17282712
"Thornbury",3,"h","PI","Nelson",6.5,"3071",3,2,2,398,123,1965,"Darebin",1245189.78807957
"Thornbury",2,"h","SP","Barry",6.5,"3071",2,1,0,288,105,1925,"Darebin",899645.564809324
"Thornbury",4,"h","S","Love",6.5,"3071",4,2,1,402,123,1965,"Darebin",1507970.33591194
"Thornbury",2,"h","S","Nelson",6.5,"3071",2,1,0,0,75,1900,"Darebin",948088.032201342
"Thornbury",3,"h","S","Nelson",6.5,"3071",3,1,1,562,156,1950,"Darebin",1172745.25061412
"Thornbury",3,"h","VB","Nelson",6.5,"3071",3,2,1,345,345,1905,"Darebin",1395085.71233813
"Thornbury",2,"h","S","Jellis",6.5,"3071",2,2,0,206,123,1965,"Darebin",1125599.08739073
"Thornbury",2,"u","SP","Harcourts",6.5,"3071",3,1,1,367.5,123,1965,"",478795.820906341
"Thornbury",2,"u","S","Harcourts",6.5,"3071",3,1,1,367.5,123,1965,"",527701.169420883
"Thornbury",2,"u","PI","Nelson",6.5,"3071",2,1,1,335,59,1960,"Darebin",350609.515242599
"Thornbury",3,"h","VB","Nelson",6.5,"3071",3,2,3,297,234,2013,"Darebin",1318752.58843334
"Thornbury",3,"t","S","Jellis",6.5,"3071",3,2,2,158,140,2007,"Darebin",1127180.54209658
"Thornbury",3,"h","SP","McGrath",6.5,"3071",3,2,2,349,123,1965,"Darebin",1321247.89931208
"Thornbury",1,"u","PI","Barry",6.5,"3071",1,1,1,0,40,1970,"Darebin",159721.406942883
"Toorak",3,"h","VB","Kay",4.6,"3142",3,1,1,367.5,123,1965,"",2429191.72440337
"Toorak",2,"u","S","Jellis",4.6,"3142",2,1,1,649,123,1935,"Stonnington",1411755.80940211
"Toorak",2,"u","PI","Rodney",4.6,"3142",2,1,1,0,62,1970,"Stonnington",1046992.65643685
"Toorak",3,"t","S","Castran",4.6,"3142",3,3,2,425,123,1998,"Stonnington",2349197.14872741
"Toorak",1,"u","S","Woodards",4.6,"3142",1,1,1,0,123,1965,"Stonnington",1073060.66858068
"Toorak",3,"t","VB","Jellis",4.6,"3142",3,3,2,0,291,2000,"Stonnington",2058362.93310338
"Toorak",3,"h","S","RT",4.6,"3142",3,1,1,367.5,123,1965,"",2274561.36952878
"Toorak",3,"t","VB","Kay",4.6,"3142",3,2,2,294,220,2010,"Stonnington",2125118.17536485
"Toorak",1,"u","PI","Jellis",4.6,"3142",1,1,1,0,123,1965,"Stonnington",1062272.78831943
"Toorak",1,"u","S","Jellis",4.6,"3142",1,1,1,0,35,1967,"Stonnington",1130762.80745959
"Toorak",3,"u","S","Greg",4.6,"3142",3,1,1,367.5,123,1965,"",1766370.28573295
"Toorak",2,"t","PI","Abercromby's",4.6,"3142",2,2,3,457,123,1965,"Stonnington",2041119.33580734
"Toorak",3,"h","S","Fletchers",4.6,"3142",3,1,1,405,123,1965,"Stonnington",1877392.43017747
"Viewbank",4,"h","S","Nelson",13.8,"3084",4,2,2,558,123,1965,"Banyule",1010143.24214203
"Viewbank",2,"u","PI","hockingstuart",13.8,"3084",3,1,1,367.5,123,1965,"",-118671.435286376
"Viewbank",3,"u","SP","Barry",13.8,"3084",3,1,1,416,123,1965,"Banyule",109535.519347799
"Viewbank",3,"h","S","Miles",13.8,"3084",3,1,1,367.5,123,1965,"",819476.992499855
"Viewbank",4,"h","SA","Fletchers",13.8,"3084",3,1,1,367.5,123,1965,"",962688.406789707
"Watsonia",3,"h","S","Buckingham",14.9,"3087",3,2,2,739,123,1965,"Banyule",922247.682149228
"Watsonia",3,"h","S","Barry",14.9,"3087",3,1,2,0,123,1965,"Banyule",775926.252541351
"Watsonia",3,"h","S","Buckingham",14.9,"3087",3,1,1,591,104,1960,"Banyule",689980.608383498
"Watsonia",3,"h","S","Barry",14.9,"3087",3,2,2,280,163,2002,"Banyule",902541.219001819
"Watsonia",3,"h","SP","Buckingham",14.9,"3087",3,1,1,671,103,1960,"Banyule",641510.317493198
"Watsonia",4,"h","S","Ray",14.9,"3087",4,1,2,581,123,1965,"Banyule",907747.703347081
"Watsonia",3,"h","PI","Buckingham",14.9,"3087",3,2,1,903,131,1950,"Banyule",764995.843985181
"Watsonia",4,"h","S","Buckingham",14.9,"3087",3,3,2,670,325,2010,"Banyule",1343475.36684215
"Watsonia",4,"h","S","Nelson",14.9,"3087",3,1,1,367.5,123,1965,"",1064056.77056172
"Watsonia",3,"h","S","Barry",14.9,"3087",3,1,2,798,153,1960,"Banyule",807644.211300596
"Watsonia",3,"h","S","Buckingham",14.9,"3087",3,1,1,604,97,1970,"Banyule",671771.721745776
"Watsonia",3,"h","PI","Darren",14.9,"3087",3,1,2,650,123,1965,"Banyule",681547.595929313
"Watsonia",3,"h","S","Darren",14.9,"3087",3,1,1,653,123,1965,"Banyule",726858.84596503
"Watsonia",3,"u","S","Darren",14.9,"3087",3,1,1,0,89,1980,"Banyule",221048.64841138
"Watsonia",3,"h","S","Ray",14.9,"3087",3,1,1,355,111,1966,"Banyule",645610.235754181
"West Melbourne",3,"u","S","MICM",1.9,"3003",3,2,1,0,123,1965,"Melbourne",887019.4327214
"West Melbourne",3,"h","S","Alexkarbon",1.9,"3003",3,3,2,265,280,1880,"Melbourne",1806479.09565899
"West Melbourne",3,"u","S","MICM",1.9,"3003",2,1,1,0,81,1996,"Melbourne",709395.742677006
"Williamstown",2,"h","SP","Greg",8,"3016",2,1,1,278,123,1965,"Hobsons Bay",1072436.75540064
"Williamstown",3,"h","S","RT",8,"3016",3,2,2,315,174,1990,"Hobsons Bay",1569745.21468862
"Williamstown",2,"t","SP","Greg",8,"3016",2,1,1,84,110,1980,"Hobsons Bay",775373.368474849
"Williamstown",4,"h","S","Williams",8,"3016",4,3,2,217,266,2003,"Hobsons Bay",1845943.97764209
"Williamstown",2,"u","S","Greg",8,"3016",2,1,1,0,123,1965,"Hobsons Bay",659175.395783961
"Williamstown",3,"t","SP","Sweeney",8,"3016",3,2,1,233,194,2002,"Hobsons Bay",1027114.90107059
"Williamstown",2,"h","VB","Greg",8,"3016",3,1,1,367.5,123,1965,"",1118120.46308857
"Williamstown",3,"h","S","Greg",8,"3016",3,1,2,189,123,1965,"Hobsons Bay",1372328.24668699
"Williamstown",3,"h","S","Williams",8,"3016",3,1,2,470,123,1965,"Hobsons Bay",1335314.97383271
"Williamstown",3,"h","S","Sweeney",8,"3016",3,1,1,477,123,1930,"Hobsons Bay",1258105.54309861
"Williamstown",2,"u","SP","Greg",8,"3016",2,1,1,0,60,1980,"Hobsons Bay",556536.015707059
"Williamstown",2,"u","SP","Williams",8,"3016",2,1,1,0,65,1980,"Hobsons Bay",518736.739243596
"Williamstown",3,"h","S","Sweeney",8,"3016",3,2,1,506,139,1910,"Hobsons Bay",1454565.23755196
"Williamstown",4,"h","S","Sweeney",8,"3016",4,2,0,199,242,1965,"Hobsons Bay",1532435.23028537
"Williamstown",4,"h","S","Sweeney",8,"3016",4,3,3,500,278,2005,"Hobsons Bay",1863115.15999632
"Williamstown North",2,"u","PI","Greg",8.9,"3016",2,1,1,0,64,1960,"Hobsons Bay",283334.332619022
"Windsor",2,"u","S","Fletchers",5.1,"3181",2,1,1,0,92,1930,"Port Phillip",771823.728508616
"Windsor",2,"u","PI","hockingstuart",5.1,"3181",2,1,1,1057,123,1965,"Stonnington",490605.182834136
"Windsor",2,"u","S","Thomson",5.1,"3181",2,2,1,0,123,1965,"Port Phillip",765747.603312172
"Windsor",2,"h","PI","Marshall",5.1,"3181",2,2,2,521,122,2000,"Stonnington",1417926.08385337
"Windsor",2,"u","VB","McGrath",5.1,"3181",2,1,1,0,123,2014,"Port Phillip",616198.464090833
"Windsor",2,"u","PI","Kay",5.1,"3181",2,1,1,0,123,1990,"Port Phillip",982492.864612607
"Yallambie",4,"h","S","Barry",15,"3085",4,1,1,530,123,1965,"Banyule",764568.692648879
"Yallambie",3,"h","S","Barry",15,"3085",3,2,1,536,154,1975,"Banyule",741705.633562611
"Yallambie",3,"h","S","Ray",15,"3085",3,2,2,586,140,1970,"Banyule",755935.920141451
"Yallambie",3,"h","S","hockingstuart",15,"3085",3,1,1,706,129,1970,"Banyule",505350.938849661
"Yallambie",3,"h","S","Barry",15,"3085",3,1,1,367.5,123,1965,"",724216.639977059
"Yallambie",3,"h","VB","Darren",15,"3085",3,1,1,367.5,123,1965,"",642887.441322542
"Yallambie",3,"h","S","Buckingham",15,"3085",4,2,4,535,123,1965,"Banyule",882839.333391451
"Yallambie",3,"h","S","Fletchers",15,"3085",3,1,1,367.5,123,1965,"",666548.311224074
"Yarraville",3,"h","VB","Jas",7,"3013",3,1,2,323,139,1960,"Maribyrnong",946905.60712935
"Yarraville",3,"h","SP","Jas",7,"3013",2,1,1,138,82,1890,"Maribyrnong",1043942.58925915
"Yarraville",3,"h","S","Sweeney",7,"3013",3,1,1,503,123,1965,"Maribyrnong",932810.093135673
"Yarraville",3,"t","PI","Jas",7,"3013",3,2,2,152,123,1965,"Maribyrnong",801246.240795351
"Yarraville",2,"h","VB","Village",7,"3013",2,1,1,220,105,1910,"Maribyrnong",771147.478674823
"Yarraville",2,"h","S","Chisholm",7,"3013",2,1,0,164,123,1965,"Maribyrnong",691193.988858039
"Yarraville",3,"h","VB","Village",7,"3013",3,1,1,477,120,1960,"Maribyrnong",889223.548380617
"Yarraville",4,"h","S","Sweeney",7,"3013",4,1,3,766,167,1968,"Maribyrnong",1275489.48483554
"Yarraville",2,"u","VB","Jas",7,"3013",2,1,1,0,123,1970,"Maribyrnong",209337.458190503
"Yarraville",3,"h","S","Jas",7,"3013",3,1,2,289,123,1965,"Maribyrnong",1025822.11699899
"Yarraville",1,"u","SP","hockingstuart",7,"3013",1,1,2,0,83,2004,"Maribyrnong",28545.6222136396
"Yarraville",3,"h","SP","Jas",7,"3013",3,1,2,270,123,1920,"Maribyrnong",1043602.0799707
"Yarraville",3,"h","S","Jas",7,"3013",3,1,1,444,123,1965,"Maribyrnong",957539.712143229
"Yarraville",2,"u","SP","Sweeney",7,"3013",2,1,1,0,72,1950,"Maribyrnong",234035.73134023
"Yarraville",3,"h","S","Greg",7,"3013",3,1,1,464,120,1960,"Maribyrnong",1037824.06887913
"Yarraville",4,"h","PI","Sweeney",7,"3013",4,1,2,360,123,1910,"Maribyrnong",1149572.98224214
"Yarraville",3,"h","PI","Jas",7,"3013",3,1,1,248,123,1965,"Maribyrnong",839883.275653516
"Yarraville",3,"h","VB","Village",7,"3013",3,2,1,249,123,1965,"Maribyrnong",1039026.330444
"Yarraville",4,"h","VB","Village",7,"3013",4,2,0,297,175,1900,"Maribyrnong",1274015.1677805
"Yarraville",3,"h","S","Jas",7,"3013",2,1,2,341,132,1950,"Maribyrnong",1101046.12197759
"Yarraville",2,"h","S","Jas",7,"3013",2,2,2,168,121,2000,"Maribyrnong",947841.548153035
"Yarraville",3,"h","S","Sweeney",7,"3013",3,1,5,558,128,1940,"Maribyrnong",1253485.31147481
"Yarraville",2,"h","S","Jas",7,"3013",2,1,0,128,80,1920,"Maribyrnong",747279.110439117
"Yarraville",2,"h","S","Sweeney",7,"3013",2,1,3,486,123,1965,"Maribyrnong",890862.367786805
"Yarraville",4,"h","S","Village",7,"3013",4,2,2,431,123,1965,"Maribyrnong",1387906.52238312
"Yarraville",3,"h","S","Village",7,"3013",3,2,2,542,211,2016,"Maribyrnong",1175345.65236654
"Yarraville",3,"h","SP","Village",7,"3013",3,3,2,386,172,1940,"Maribyrnong",1376562.05886539
"Yarraville",4,"h","PI","Village",7,"3013",3,1,2,664,123,1960,"Maribyrnong",1172114.96549792
"Yarraville",3,"h","S","Village",7,"3013",3,1,1,367.5,123,1965,"",1175576.28050228
"Yarraville",4,"h","VB","Jas",7,"3013",4,2,0,261,160,1910,"Maribyrnong",1231151.4928096
"Yarraville",3,"h","S","Jas",7,"3013",3,1,2,494,123,1965,"Maribyrnong",1028215.42225082
"Yarraville",3,"t","VB","Jas",7,"3013",3,2,1,169,150,2007,"Maribyrnong",703014.774247701
"Aberfeldie",2,"u","S","Nelson",9.1,"3040",2,1,1,0,123,1965,"Moonee Valley",521947.558793456
"Aberfeldie",2,"u","S","Brad",9.1,"3040",2,1,1,976,71,2000,"Moonee Valley",486827.852981459
"Aberfeldie",3,"h","SP","McDonald",9.1,"3040",3,1,1,321,123,1940,"Moonee Valley",1226214.57423725
"Aberfeldie",2,"h","S","Rendina",9.1,"3040",3,1,5,528,123,1965,"Moonee Valley",1205452.48892553
"Aberfeldie",4,"h","S","Nelson",9.1,"3040",4,4,4,670,375,2010,"Moonee Valley",2096858.52891639
"Aberfeldie",3,"u","S","Nelson",9.1,"3040",3,2,1,309,123,2007,"Moonee Valley",803443.568922316
"Aberfeldie",2,"h","S","Nelson",9.1,"3040",2,1,2,809,131,1980,"Moonee Valley",1042094.432961
"Aberfeldie",2,"u","S","Barry",9.1,"3040",2,1,1,0,123,1965,"Moonee Valley",541251.310984754
"Aberfeldie",2,"h","SP","Frank",9.1,"3040",2,1,2,0,103,1990,"Moonee Valley",924809.279913875
"Bellfield",3,"h","S","Nelson",9.5,"3081",3,1,2,626,93,1955,"Banyule",979412.953874295
"Bellfield",3,"h","S","Collins",9.5,"3081",3,1,1,367.5,123,1965,"",1227351.12715527
"Bellfield",3,"h","SP","Nelson",9.5,"3081",3,1,2,631,109,1950,"Banyule",945982.746727902
"Bellfield",3,"h","PI","Nelson",9.5,"3081",3,1,2,609,93,1950,"Banyule",871280.407040498
"Brunswick East",3,"h","S","Nelson",4.5,"3057",3,1,2,456,144,1950,"Moreland",1199661.4602806
"Brunswick East",3,"h","SP","Jellis",4.5,"3057",3,1,2,407,123,1965,"Moreland",1206804.25388803
"Brunswick East",3,"h","PI","Nelson",4.5,"3057",3,2,2,138,123,1965,"Moreland",1206203.1049064
"Brunswick East",4,"h","S","Woodards",4.5,"3057",4,2,2,470,191,1940,"Moreland",1563296.83646482
"Brunswick East",2,"u","S","Jellis",4.5,"3057",2,1,1,197,55,2012,"Moreland",438504.572726266
"Brunswick East",3,"h","S","Woodards",4.5,"3057",3,3,2,336,207,2007,"Moreland",1446566.56629614
"Brunswick East",3,"h","S","Nelson",4.5,"3057",3,2,0,326,118,1920,"Moreland",1247994.74411628
"Brunswick East",2,"u","S","hockingstuart",4.5,"3057",3,1,1,367.5,123,1965,"",499310.787204573
"Brunswick East",3,"h","S","Nelson",4.5,"3057",3,1,2,104,118,2000,"Moreland",1108238.93038261
"Brunswick East",3,"t","S","Nelson",4.5,"3057",3,2,1,0,133,2014,"Moreland",915992.719799694
"Brunswick East",3,"h","S","Nelson",4.5,"3057",3,1,1,279,122,1900,"Moreland",1190868.1905095
"Brunswick East",2,"u","PI","Walshe",4.5,"3057",3,1,1,367.5,123,1965,"",433987.532487507
"Brunswick East",2,"u","S","Jellis",4.5,"3057",2,1,1,0,123,1965,"Moreland",540011.675670759
"Brunswick East",2,"h","S","Nelson",4.5,"3057",1,1,1,213,123,1965,"Moreland",959844.045080987
"Brunswick East",3,"h","S","Jellis",4.5,"3057",3,1,2,308,113,1930,"Moreland",1301603.53842207
"Campbellfield",3,"h","S","YPA",14.5,"3061",3,1,1,766,123,1965,"Hume",392940.596781668
"Carlton",3,"u","SP","Woodards",1.8,"3053",3,1,2,3455,123,1965,"Melbourne",906613.267387315
"Carlton",2,"u","S","Nelson",1.8,"3053",3,1,1,367.5,123,1965,"",762032.399138965
"Carlton",2,"u","VB","Jellis",1.8,"3053",2,1,1,0,123,2012,"Melbourne",603126.805221355
"Carlton",4,"h","PI","hockingstuart",1.8,"3053",4,2,1,635,123,1965,"Melbourne",1495977.87348958
"Carlton",2,"u","PI","Woodards",1.8,"3053",2,2,1,0,67,2013,"Melbourne",606884.406177651
"Carlton",4,"h","S","Nelson",1.8,"3053",2,2,2,123,123,1965,"Melbourne",1826704.1438923
"Carlton",4,"h","S","Woodards",1.8,"3053",4,1,0,152,139,1890,"Melbourne",1537122.14942837
"East Melbourne",3,"h","SP","Nelson",1.5,"3002",3,1,1,367.5,123,1965,"",1799105.24966587
"East Melbourne",2,"u","SP","Woodards",1.5,"3002",2,1,1,0,123,1965,"Melbourne",1011551.65677734
"Essendon West",3,"h","S","Brad",9.8,"3040",3,2,2,544,123,1965,"Moonee Valley",1175830.12749495
"Essendon West",3,"h","SP","Paul",9.8,"3040",3,1,2,368,123,1965,"Moonee Valley",1139557.21704275
"Fawkner",3,"h","SP","YPA",12.4,"3060",3,1,4,661,123,1965,"Moreland",750371.364352944
"Fawkner",3,"t","S","Brad",12.4,"3060",3,2,1,738,138,2010,"Moreland",454432.395890185
"Fawkner",3,"h","S","Ray",12.4,"3060",3,1,2,650,112,1950,"Moreland",638283.682181992
"Fawkner",3,"h","SP","Brad",12.4,"3060",3,1,1,589,123,1961,"Moreland",576766.470824497
"Fawkner",3,"h","SP","hockingstuart",12.4,"3060",3,1,4,592,123,1965,"Moreland",694066.935651609
"Fawkner",3,"h","S","Crane",12.4,"3060",3,1,1,614,94,1960,"Moreland",473223.904501604
"Fawkner",4,"h","VB","Brad",12.4,"3060",4,2,3,254,164,1990,"Moreland",984887.334333002
"Fawkner",3,"h","S","hockingstuart",12.4,"3060",3,2,4,587,153,1970,"Moreland",908849.224595039
"Fawkner",3,"h","S","hockingstuart",12.4,"3060",3,2,1,603,115,1940,"Moreland",724406.065176647
"Fawkner",4,"h","S","Stockdale",12.4,"3060",4,2,3,476,123,1977,"Moreland",1053442.28183035
"Fawkner",3,"h","S","Ray",12.4,"3060",3,1,4,528,120,1965,"Moreland",758732.272511096
"Fawkner",3,"h","S","YPA",12.4,"3060",3,1,1,609,103,1960,"Moreland",585849.521620459
"Fawkner",3,"h","SP","YPA",12.4,"3060",3,1,4,533,135,1965,"Moreland",754863.989786531
"Fawkner",3,"u","SP","Brad",12.4,"3060",3,0,0,261,123,1965,"Moreland",-120425.232437614
"Fawkner",4,"h","S","Stockdale",12.4,"3060",4,2,2,467,123,1997,"Moreland",953508.730541212
"Fawkner",3,"h","PI","hockingstuart",12.4,"3060",3,1,1,592,113,1960,"Moreland",419773.123620731
"Fawkner",4,"h","S","Stockdale",12.4,"3060",4,2,2,607,338,2015,"Moreland",1035647.08964584
"Fawkner",4,"h","S","Ray",12.4,"3060",3,1,1,367.5,123,1965,"",925664.499501198
"Hawthorn East",2,"h","S","Noel",7.5,"3123",2,1,2,432,123,1965,"Boroondara",1252297.34727157
"Hawthorn East",3,"h","S","Kay",7.5,"3123",3,1,2,780,123,1965,"Boroondara",1887341.3857986
"Hawthorn East",3,"t","S","Marshall",7.5,"3123",3,2,2,166,123,1980,"Boroondara",1631952.92540532
"Hawthorn East",3,"h","PI","Jellis",7.5,"3123",3,1,1,367.5,123,1965,"",1624833.74209392
"Hawthorn East",3,"h","S","Jellis",7.5,"3123",3,3,4,459,123,1965,"Boroondara",2068565.63927901
"Hawthorn East",3,"h","S","Jellis",7.5,"3123",3,1,1,367.5,123,1965,"",1740201.94526968
"Hawthorn East",4,"t","S","Jellis",7.5,"3123",4,2,2,154,123,1998,"Boroondara",1633276.68170701
"Hawthorn East",2,"u","S","Kay",7.5,"3123",2,1,1,0,60,1970,"Boroondara",1128423.03052802
"Hawthorn East",4,"h","S","Marshall",7.5,"3123",4,3,3,726,123,1965,"Boroondara",2337230.51283245
"Hawthorn East",2,"u","VB","Noel",7.5,"3123",1,1,1,0,60,1965,"Boroondara",639903.202742035
"Hawthorn East",2,"u","PI","Marshall",7.5,"3123",2,2,1,78,123,2011,"Boroondara",1024529.66272031
"Hawthorn East",3,"h","PI","Marshall",7.5,"3123",3,1,2,477,173,1880,"Boroondara",1801452.05506402
"Hawthorn East",3,"t","S","Jellis",7.5,"3123",3,2,2,155,123,1965,"Boroondara",1500420.37467786
"Hawthorn East",2,"h","S","Marshall",7.5,"3123",2,1,2,326,113,1940,"Boroondara",1613979.75813045
"Hawthorn East",2,"u","PI","Noel",7.5,"3123",3,1,1,367.5,123,1965,"",759123.126991843
"Heidelberg",2,"u","S","Miles",10.6,"3084",2,1,1,158,123,1970,"Banyule",460847.21131838
"Heidelberg",4,"h","S","Miles",10.6,"3084",4,4,2,642,123,1950,"Banyule",1864319.75318629
"Heidelberg",3,"u","VB","Miles",10.6,"3084",3,2,2,4497,123,1965,"Banyule",834634.641293635
"Heidelberg",3,"h","PI","hockingstuart",10.6,"3084",3,2,2,175,3,1965,"Banyule",1028488.55692773
"Heidelberg",3,"h","S","Miles",10.6,"3084",5,3,2,649,357,2017,"Banyule",1445546.52593925
"Heidelberg",3,"h","VB","Ray",10.6,"3084",3,1,2,0,125,1950,"Banyule",989855.431560467
"Ivanhoe East",5,"h","SP","Miles",9,"3079",5,4,2,2064,405,1951,"Banyule",2681542.12989473
"Ivanhoe East",2,"u","S","Miles",9,"3079",2,1,1,0,123,1965,"Banyule",994822.640148131
"Ivanhoe East",3,"h","S","Barry",9,"3079",3,1,1,1073,123,1947,"Banyule",1615763.86216479
"Ivanhoe East",4,"h","PI","Nelson",9,"3079",4,3,2,583,318,1975,"Banyule",2099857.83263998
"Jacana",3,"h","S","YPA",14.5,"3047",3,1,1,367.5,123,1965,"",580123.344640097
"Jacana",3,"h","PI","Barry",14.5,"3047",3,1,2,600,110,1950,"Hume",448664.332152318
"Jacana",3,"h","S","Stockdale",14.5,"3047",3,1,1,367.5,123,1965,"",584047.409169509
"Jacana",2,"u","PI","Raine",14.5,"3047",2,1,1,197,123,1965,"Hume",-371073.941999994
"Jacana",3,"h","S","YPA",14.5,"3047",3,1,2,598,92,1965,"Hume",513326.564756823
